1.2991E+18,"Bootcamp is 🔙 &amp; 🆓 week* is Aug. 31 - Sept. 4 where you can try Boxing and General Bootcamp 🆓 before the programs officially begin! 

‼️ Make sure to download the Texas A&amp;M Rec Sports app 📲 to reserve your spot!

*All video content was filmed before the COVID-19 pandemic. https://t.co/gXlHwmndS3",2020-08-27T21:57:16.000Z,17974323,00a4bbcc0dcd7572,,en
1.29909E+18,Just a few minutes until Dr. Sullivan from the @BrazosCoHD and some @TAMU officials speak on COVID-19 reporting on campus. You can watch the press conference LIVE on @KAGSnews’ Facebook page. https://t.co/PFuugJAMnt,2020-08-27T20:58:42.000Z,2233426202,9ce0f1d2eb5998ce,,en
1.29861E+18,"Ohio State, Purdue, Syracuse &amp; others have suspended students for breaking COVID guidelines (mainly for partying). Large gatherings for any reason should be taken seriously, and I know there have been plenty here. If they can do it, you can do it, too. @TAMU",2020-08-26T13:31:39.000Z,1.16048E+18,00a4bbcc0dcd7572,,en
1.29836E+18,"At TAMU students are being randomly selected to take COVID-19 test. Lucky me, I made the cut &amp; I haven’t been to campus since June. Nonetheless I went because testing is important. I mostly wanted to see how TAMU is administering the test. Ya know, disaster planner over here.",2020-08-25T20:28:20.000Z,334958513,00a4bbcc0dcd7572,,en
1.2981E+18,"@TheUmpire11 @KathrynMcWilli5 @tamustuact @TAMUDSA @TAMU Clery Handbook section 6.2, “outbreak of meningitis, norovirus or other serious illness;“... and our staff spoke directly with the Department of Ed regarding identifying org by name.  Check the ",2020-08-25T03:16:33.000Z,73100680,00a4bbcc0dcd7572,,en
1.29772E+18,@Elliott_FortWor @tamustuact @TAMUDSA @TAMU Have her complete and submit her documentation through the COVID Reporting Portal and the contact tracers can verify and fix that for her. https://t.co/3W7wZbXqM3,2020-08-24T02:34:08.000Z,73100680,00a4bbcc0dcd7572,,en
1.29696E+18,"UT Austin and Texas State launched their COVID-19 dashboards in early July.

Let me be frank: 

During a pandemic, A&amp;M has invited thousands of students back to campus and has released no solid information regarding the virus’ presence in the community.",2020-08-22T00:15:02.000Z,2363436115,00a4bbcc0dcd7572,,en
1.29631E+18,@TAMU opening campus up and inviting students to campus just for sororities to put people at risk and individuals ended up testing positive for COVID https://t.co/cVKHA3Jz6C,2020-08-20T04:58:12.000Z,1.0542E+18,00a4bbcc0dcd7572,,en
1.29558E+18,@TAMU @tamu_sbp good effort but DO NOT WEAR A MASK WITH A FILTER: “Masks with exhalation valves or vents should NOT be worn to help prevent the person wearing the mask from spreading COVID-19 to others” https://t.co/BOT16OzXyL,2020-08-18T04:27:49.000Z,1523336622,00a4bbcc0dcd7572,,en
1.29485E+18,Ready for Year 2 @TAMU. BTHO COVID-19. #GigEm Aggies👍. Wish me luck! https://t.co/U04y4lO2Tl,2020-08-16T04:22:23.000Z,9.64889E+17,00a4bbcc0dcd7572,,en
1.29405E+18,"went on campus to get tested for COVID and the number of students w/o masks, masks in their hand, mask not worn properly 😷 tamu I hope y’all are ready for a large outbreak on campus cause the way people don’t seem to care and are just that selfish seems to be growing by the day https://t.co/T4mRnhJQI1",2020-08-13T23:06:46.000Z,1.0542E+18,00a4bbcc0dcd7572,,en
1.29399E+18,"@ TAMU Greek life

I know it’s a lot to ask but Can y’all take COVID serious? Some of us trying to walk",2020-08-13T19:10:04.000Z,3030918493,00a4bbcc0dcd7572,,en
1.29358E+18,"Beat the hell out of Coronavirus! Wearing a mask is #goodbull, Ags! #theaggieway #BTHOCoronavirus #WearADamnMask #TAMU #aggies #WeAretheAggies https://t.co/c0sO4LCin2",2020-08-12T15:48:17.000Z,49407417,00a4bbcc0dcd7572,,en
1.29262E+18,"‼️‼️ if you get infected with covid and you have a pet, STAY AWAY from your pet. they can get infected too. ‼️‼️ https://t.co/neoXu8VUQ5",2020-08-10T00:32:50.000Z,1523336622,00a4bbcc0dcd7572,,en
1.29171E+18,"This is interesting. Texas A&amp;M researchers swabbed about local 50 pets who live in homes where someone had COVID-19. Two cats tested positive. 

On another note: the cat in the picture for sure hates everyone 😂

https://t.co/taEmILk8dV",2020-08-07T12:27:58.000Z,16292883,00a4bbcc0dcd7572,,en
1.28934E+18,"According to the university, the testing is now available Monday through Friday at a tent in Lot 27 near the Beutel Health Center on Texas A&amp;M’s campus.

https://t.co/UwF9O5eqeW",2020-07-31T23:33:55.000Z,16292883,00a4bbcc0dcd7572,,en
1.28795E+18,"🙏🏻🙏🏻🙏🏻🤞🏻🤞🏻🤞🏻

Feds approve $265 million to manufacture coronavirus vaccine at Texas A&amp;M facility https://t.co/8OVq4wNHax",2020-07-28T03:06:26.000Z,241021830,00a4bbcc0dcd7572,,en
1.28788E+18,"Texas A&amp;M and FUJIFILM Diosynth Biotechnologies have been tasked by the government to mass produce COVID-19 vaccines.

Valued at $265 million, this new order is reserving production capacity at a Texas A&amp;M University System facility in College Station: https://t.co/ttsBzxRYql",2020-07-27T22:21:43.000Z,16292883,9ce0f1d2eb5998ce,,en
1.28357E+18,"With #COVID19 Cases Surging In #Texas , What’s Next? https://t.co/72cSnh3Mnw
 /",2020-07-16T01:14:54.000Z,9.81491E+17,00a4bbcc0dcd7572,,en
1.28308E+18,"Students, faculty and staff at all 11 Texas A&amp;M System universities across the state will soon have quick and easy access to free testing for COVID-19.

https://t.co/7wMeGB1dOM",2020-07-14T16:28:56.000Z,16292883,00a4bbcc0dcd7572,,en
1.28178E+18,One (disposable) mask a day keeps covid away... 😷😷😷 https://t.co/PVuokaAZn7,2020-07-11T02:57:51.000Z,3152346422,00a4bbcc0dcd7572,,en
1.27855E+18,"Ramón 🤪

-Waco, Texas 
-TAMU ‘20ish
-Allied health major w/ minor in Spanish 
-First gen 🇲🇽 
-Almost my 4th yr. working at Laynes  😓
- Hobbies: Latin nights (post COVID-19), cooking, volleyball, and playing Smash. 
-A Barb 😈 
 #whoswhoattamu https://t.co/bLXjgTMfdh",2020-07-02T04:47:24.000Z,7.77362E+17,00a4bbcc0dcd7572,,en
1.27382E+18,"for heavens sake we don’t need cases at TAMU, y’all are gonna end up at Beutel with COVID. 

The first and only time I went to beutel because I was sick I ended up with a dent on my ass bc they gave me the wrong shot &amp; had to give me an extra shot :) 

Goodluck to u",2020-06-19T03:38:29.000Z,1.05892E+18,9ce0f1d2eb5998ce,,en
1.27375E+18,maaaan tamu just cured covid 💯 https://t.co/JrFvvuejzo,2020-06-18T22:38:31.000Z,1035622400,00a4bbcc0dcd7572,,en
1.27367E+18,"70 covid cases today, 145 yesterday... it’s your friendly reminder to stay safe out there and sign this petition😊

https://t.co/GHtBHL92fX",2020-06-18T17:32:21.000Z,2874517754,00a4bbcc0dcd7572,,en
1.27342E+18,"@TAMU @FishCampTAMU Please consider moving camp to online. With Covid growing with crazy numbers it seems it’s not going to slow down. The freshman will leave camp to see their family’s and if they contracted COVID during camp, then that could mean li",2020-06-18T00:53:41.000Z,2874517754,00a4bbcc0dcd7572,,en
1.27335E+18,Bjork: Number of Texas A&amp;M student-athletes testing positive for COVID-19 has increased https://t.co/N8NMbRQPpP,2020-06-17T20:12:09.000Z,170139958,00a4bbcc0dcd7572,,en
